Date,Open,High,Low,Close,Adj Close,Volume
2016-11-15,2168.290039,2180.840088,2166.379883,2180.389893,2180.389893,4543860000
2016-11-16,2177.530029,2179.219971,2172.199951,2176.939941,2176.939941,3830590000
2016-11-17,2178.610107,2188.060059,2176.649902,2187.120117,2187.120117,3809160000
2016-11-18,2186.850098,2189.889893,2180.379883,2181.899902,2181.899902,3572400000
2016-11-21,2186.429932,2198.699951,2186.429932,2198.179932,2198.179932,3607010000
2016-11-22,2201.560059,2204.800049,2194.510010,2202.939941,2202.939941,3957940000
2016-11-23,2198.550049,2204.719971,2194.510010,2204.719971,2204.719971,3418640000
2016-11-25,2206.270020,2213.350098,2206.270020,2213.350098,2213.350098,1584600000
2016-11-28,2210.209961,2211.139893,2200.360107,2201.719971,2201.719971,3505650000
2016-11-29,2200.760010,2210.459961,2198.149902,2204.659912,2204.659912,3706560000
2016-11-30,2204.969971,2214.100098,2198.810059,2198.810059,2198.810059,5533980000
2016-12-01,2200.169922,2202.600098,2187.439941,2191.080078,2191.080078,5063740000
2016-12-02,2191.120117,2197.949951,2188.370117,2191.949951,2191.949951,3779500000
2016-12-05,2200.649902,2209.419922,2199.969971,2204.709961,2204.709961,3895230000
2016-12-06,2207.260010,2212.780029,2202.209961,2212.229980,2212.229980,3855320000
2016-12-07,2210.719971,2241.629883,2208.929932,2241.350098,2241.350098,4501820000
2016-12-08,2241.129883,2251.689941,2237.570068,2246.189941,2246.189941,4200580000
2016-12-09,2249.729980,2259.800049,2249.229980,2259.530029,2259.530029,3884480000
2016-12-12,2258.830078,2264.030029,2252.370117,2256.959961,2256.959961,4034510000
2016-12-13,2263.320068,2277.530029,2263.320068,2271.719971,2271.719971,3857590000
2016-12-14,2268.350098,2276.199951,2248.439941,2253.280029,2253.280029,4406970000
2016-12-15,2253.770020,2272.120117,2253.770020,2262.030029,2262.030029,4168200000
2016-12-16,2266.810059,2268.050049,2254.239990,2258.070068,2258.070068,5920340000
2016-12-19,2259.239990,2267.469971,2258.209961,2262.530029,2262.530029,3248370000
2016-12-20,2266.500000,2272.560059,2266.139893,2270.760010,2270.760010,3298780000
2016-12-21,2270.540039,2271.229980,2265.149902,2265.179932,2265.179932,2852230000
2016-12-22,2262.929932,2263.179932,2256.080078,2260.959961,2260.959961,2876320000
2016-12-23,2260.250000,2263.790039,2258.840088,2263.790039,2263.790039,2020550000
2016-12-27,2266.229980,2273.820068,2266.149902,2268.879883,2268.879883,1987080000
2016-12-28,2270.229980,2271.310059,2249.110107,2249.919922,2249.919922,2392360000
2016-12-29,2249.500000,2254.510010,2244.560059,2249.260010,2249.260010,2336370000
2016-12-30,2251.610107,2253.580078,2233.620117,2238.830078,2238.830078,2670900000
2017-01-03,2251.570068,2263.879883,2245.129883,2257.830078,2257.830078,3770530000
2017-01-04,2261.600098,2272.820068,2261.600098,2270.750000,2270.750000,3764890000
2017-01-05,2268.179932,2271.500000,2260.449951,2269.000000,2269.000000,3761820000
2017-01-06,2271.139893,2282.100098,2264.060059,2276.979980,2276.979980,3339890000
2017-01-09,2273.590088,2275.489990,2268.899902,2268.899902,2268.899902,3217610000
2017-01-10,2269.719971,2279.270020,2265.270020,2268.899902,2268.899902,3638790000
2017-01-11,2268.600098,2275.320068,2260.830078,2275.320068,2275.320068,3620410000
2017-01-12,2271.139893,2271.780029,2254.250000,2270.439941,2270.439941,3462130000
2017-01-13,2272.739990,2278.679932,2271.510010,2274.639893,2274.639893,3081270000
2017-01-17,2269.139893,2272.080078,2262.810059,2267.889893,2267.889893,3584990000
2017-01-18,2269.139893,2272.010010,2263.350098,2271.889893,2271.889893,3315250000
2017-01-19,2271.899902,2274.330078,2258.409912,2263.689941,2263.689941,3165970000
2017-01-20,2269.959961,2276.959961,2265.010010,2271.310059,2271.310059,3524970000
2017-01-23,2267.780029,2271.780029,2257.020020,2265.199951,2265.199951,3152710000
2017-01-24,2267.879883,2284.629883,2266.679932,2280.070068,2280.070068,3810960000
2017-01-25,2288.879883,2299.550049,2288.879883,2298.370117,2298.370117,3846020000
2017-01-26,2298.629883,2300.989990,2294.080078,2296.679932,2296.679932,3610360000
2017-01-27,2299.020020,2299.020020,2291.620117,2294.689941,2294.689941,3135890000
2017-01-30,2286.010010,2286.010010,2268.040039,2280.899902,2280.899902,3591270000
2017-01-31,2274.020020,2279.090088,2267.209961,2278.870117,2278.870117,4087450000
2017-02-01,2285.590088,2289.139893,2272.439941,2279.550049,2279.550049,3916610000
2017-02-02,2276.689941,2283.969971,2271.649902,2280.850098,2280.850098,3807710000
2017-02-03,2288.540039,2298.310059,2287.879883,2297.419922,2297.419922,3597970000
2017-02-06,2294.280029,2296.179932,2288.570068,2292.560059,2292.560059,3109050000
2017-02-07,2295.870117,2299.399902,2290.159912,2293.080078,2293.080078,3448690000
2017-02-08,2289.550049,2295.909912,2285.379883,2294.669922,2294.669922,3609740000
2017-02-09,2296.699951,2311.080078,2296.610107,2307.870117,2307.870117,3677940000
2017-02-10,2312.270020,2319.229980,2311.100098,2316.100098,2316.100098,3475020000
2017-02-13,2321.719971,2331.580078,2321.419922,2328.250000,2328.250000,3349730000
2017-02-14,2326.120117,2337.580078,2322.169922,2337.580078,2337.580078,3520910000
2017-02-15,2335.580078,2351.300049,2334.810059,2349.250000,2349.250000,3775590000
2017-02-16,2349.639893,2351.310059,2338.870117,2347.219971,2347.219971,3672370000
2017-02-17,2343.010010,2351.159912,2339.580078,2351.159912,2351.159912,3513060000
2017-02-21,2354.909912,2366.709961,2354.909912,2365.379883,2365.379883,3579780000
2017-02-22,2361.110107,2365.129883,2358.340088,2362.820068,2362.820068,3468670000
2017-02-23,2367.500000,2368.260010,2355.090088,2363.810059,2363.810059,4015260000
2017-02-24,2355.729980,2367.340088,2352.870117,2367.340088,2367.340088,3831570000
2017-02-27,2365.229980,2371.540039,2361.870117,2369.750000,2369.750000,3582610000
2017-02-28,2366.080078,2367.790039,2358.959961,2363.639893,2363.639893,4210140000
2017-03-01,2380.129883,2400.979980,2380.129883,2395.959961,2395.959961,4345180000
2017-03-02,2394.750000,2394.750000,2380.169922,2381.919922,2381.919922,3821320000
2017-03-03,2380.919922,2383.889893,2375.389893,2383.120117,2383.120117,3555260000
2017-03-06,2375.229980,2378.800049,2367.979980,2375.310059,2375.310059,3232700000
2017-03-07,2370.739990,2375.120117,2365.510010,2368.389893,2368.389893,3518390000
2017-03-08,2369.810059,2373.090088,2361.010010,2362.979980,2362.979980,3812100000
2017-03-09,2363.489990,2369.080078,2354.540039,2364.870117,2364.870117,3716340000
2017-03-10,2372.520020,2376.860107,2363.040039,2372.600098,2372.600098,3432950000
2017-03-13,2371.560059,2374.419922,2368.520020,2373.469971,2373.469971,3133900000
2017-03-14,2368.550049,2368.550049,2358.179932,2365.449951,2365.449951,3172630000
2017-03-15,2370.340088,2390.010010,2368.939941,2385.260010,2385.260010,3906840000
2017-03-16,2387.709961,2388.100098,2377.179932,2381.379883,2381.379883,3365660000
2017-03-17,2383.709961,2385.709961,2377.639893,2378.250000,2378.250000,5178040000
2017-03-20,2378.239990,2379.550049,2369.659912,2373.469971,2373.469971,3054930000
2017-03-21,2379.320068,2381.929932,2341.899902,2344.020020,2344.020020,4265590000
2017-03-22,2343.000000,2351.810059,2336.449951,2348.449951,2348.449951,3572730000
2017-03-23,2345.969971,2358.919922,2342.129883,2345.959961,2345.959961,3260600000
2017-03-24,2350.419922,2356.219971,2335.739990,2343.979980,2343.979980,2975130000
2017-03-27,2329.110107,2344.899902,2322.250000,2341.590088,2341.590088,3240230000
2017-03-28,2339.790039,2363.780029,2337.629883,2358.570068,2358.570068,3367780000
2017-03-29,2356.540039,2363.360107,2352.939941,2361.129883,2361.129883,3106940000
2017-03-30,2361.310059,2370.419922,2358.580078,2368.060059,2368.060059,3158420000
2017-03-31,2364.820068,2370.350098,2362.600098,2362.719971,2362.719971,3354110000
2017-04-03,2362.340088,2365.870117,2344.729980,2358.840088,2358.840088,3416400000
2017-04-04,2354.760010,2360.530029,2350.719971,2360.159912,2360.159912,3206240000
2017-04-05,2366.590088,2378.360107,2350.520020,2352.949951,2352.949951,3770520000
2017-04-06,2353.790039,2364.159912,2348.899902,2357.489990,2357.489990,3201920000
2017-04-07,2356.590088,2363.760010,2350.739990,2355.540039,2355.540039,3053150000
2017-04-10,2357.159912,2366.370117,2351.500000,2357.159912,2357.159912,2785410000
2017-04-11,2353.919922,2355.219971,2337.250000,2353.780029,2353.780029,3117420000
2017-04-12,2352.149902,2352.719971,2341.179932,2344.929932,2344.929932,3196950000
2017-04-13,2341.979980,2348.260010,2328.949951,2328.949951,2328.949951,3143890000
2017-04-17,2332.620117,2349.139893,2332.510010,2349.010010,2349.010010,2824710000
2017-04-18,2342.530029,2348.350098,2334.540039,2342.189941,2342.189941,3269840000
2017-04-19,2346.790039,2352.629883,2335.050049,2338.169922,2338.169922,3519900000
2017-04-20,2342.689941,2361.370117,2340.909912,2355.840088,2355.840088,3647420000
2017-04-21,2354.739990,2356.179932,2344.510010,2348.689941,2348.689941,3503360000
2017-04-24,2370.330078,2376.979980,2369.189941,2374.149902,2374.149902,3690650000
2017-04-25,2381.510010,2392.479980,2381.149902,2388.610107,2388.610107,3995240000
2017-04-26,2388.979980,2398.159912,2386.780029,2387.449951,2387.449951,4105920000
2017-04-27,2389.699951,2392.100098,2382.679932,2388.770020,2388.770020,4098460000
2017-04-28,2393.679932,2393.679932,2382.360107,2384.199951,2384.199951,3718270000
2017-05-01,2388.500000,2394.489990,2384.830078,2388.330078,2388.330078,3199240000
2017-05-02,2391.050049,2392.929932,2385.820068,2391.169922,2391.169922,3813680000
2017-05-03,2386.500000,2389.820068,2379.750000,2388.129883,2388.129883,3893990000
2017-05-04,2389.790039,2391.429932,2380.350098,2389.520020,2389.520020,4362540000
2017-05-05,2392.370117,2399.290039,2389.379883,2399.290039,2399.290039,3540140000
2017-05-08,2399.939941,2401.360107,2393.919922,2399.379883,2399.379883,3429440000
2017-05-09,2401.580078,2403.870117,2392.439941,2396.919922,2396.919922,3653590000
2017-05-10,2396.790039,2399.739990,2392.790039,2399.629883,2399.629883,3643530000
2017-05-11,2394.840088,2395.719971,2381.739990,2394.439941,2394.439941,3727420000
2017-05-12,2392.439941,2392.439941,2387.189941,2390.899902,2390.899902,3305630000
2017-05-15,2393.979980,2404.050049,2393.939941,2402.320068,2402.320068,3473600000
2017-05-16,2404.550049,2405.770020,2396.050049,2400.669922,2400.669922,3420790000
2017-05-17,2382.949951,2384.870117,2356.209961,2357.030029,2357.030029,4163000000
2017-05-18,2354.689941,2375.739990,2352.719971,2365.719971,2365.719971,4319420000
2017-05-19,2371.370117,2389.060059,2370.429932,2381.729980,2381.729980,3825160000
2017-05-22,2387.209961,2395.459961,2386.919922,2394.020020,2394.020020,3172830000
2017-05-23,2397.040039,2400.850098,2393.879883,2398.419922,2398.419922,3213570000
2017-05-24,2401.409912,2405.580078,2397.989990,2404.389893,2404.389893,3389900000
2017-05-25,2409.540039,2418.709961,2408.010010,2415.070068,2415.070068,3535390000
2017-05-26,2414.500000,2416.679932,2412.199951,2415.820068,2415.820068,2805040000
2017-05-30,2411.669922,2415.260010,2409.429932,2412.909912,2412.909912,3203160000
2017-05-31,2415.629883,2415.989990,2403.590088,2411.800049,2411.800049,4516110000
2017-06-01,2415.649902,2430.060059,2413.540039,2430.060059,2430.060059,3857140000
2017-06-02,2431.280029,2440.229980,2427.709961,2439.070068,2439.070068,3461680000
2017-06-05,2437.830078,2439.550049,2434.320068,2436.100098,2436.100098,2912600000
2017-06-06,2431.919922,2436.209961,2428.120117,2429.330078,2429.330078,3357840000
2017-06-07,2432.030029,2435.280029,2424.750000,2433.139893,2433.139893,3572300000
2017-06-08,2434.270020,2439.270020,2427.939941,2433.790039,2433.790039,3728860000
2017-06-09,2436.389893,2446.199951,2415.699951,2431.770020,2431.770020,4027340000
2017-06-12,2425.879883,2430.379883,2419.969971,2429.389893,2429.389893,4027750000
2017-06-13,2434.149902,2441.489990,2431.280029,2440.350098,2440.350098,3275500000
2017-06-14,2443.750000,2443.750000,2428.340088,2437.919922,2437.919922,3555590000
2017-06-15,2424.139893,2433.949951,2418.530029,2432.459961,2432.459961,3353050000
2017-06-16,2431.239990,2433.149902,2422.879883,2433.149902,2433.149902,5284720000
2017-06-19,2442.550049,2453.820068,2441.790039,2453.459961,2453.459961,3264700000
2017-06-20,2450.659912,2450.659912,2436.600098,2437.030029,2437.030029,3416510000
2017-06-21,2439.310059,2442.229980,2430.739990,2435.610107,2435.610107,3594820000
2017-06-22,2437.399902,2441.620117,2433.270020,2434.500000,2434.500000,3468210000
2017-06-23,2434.649902,2441.399902,2431.110107,2438.300049,2438.300049,5278330000
2017-06-26,2443.320068,2450.419922,2437.030029,2439.070068,2439.070068,3238970000
2017-06-27,2436.340088,2440.149902,2419.379883,2419.379883,2419.379883,3563910000
2017-06-28,2428.699951,2442.969971,2428.020020,2440.689941,2440.689941,3500800000
2017-06-29,2442.379883,2442.729980,2405.699951,2419.699951,2419.699951,3900280000
2017-06-30,2429.199951,2432.709961,2421.649902,2423.409912,2423.409912,3361590000
2017-07-03,2431.389893,2439.169922,2428.689941,2429.010010,2429.010010,1962290000
2017-07-05,2430.780029,2434.899902,2422.050049,2432.540039,2432.540039,3367220000
2017-07-06,2423.439941,2424.280029,2407.699951,2409.750000,2409.750000,3364520000
2017-07-07,2413.520020,2426.919922,2413.520020,2425.179932,2425.179932,2901330000
2017-07-10,2424.510010,2432.000000,2422.270020,2427.429932,2427.429932,2999130000
2017-07-11,2427.350098,2429.300049,2412.790039,2425.530029,2425.530029,3106750000
2017-07-12,2435.750000,2445.760010,2435.750000,2443.250000,2443.250000,3171620000
2017-07-13,2444.989990,2449.320068,2441.689941,2447.830078,2447.830078,3067670000
2017-07-14,2449.159912,2463.540039,2446.689941,2459.270020,2459.270020,2736640000
2017-07-17,2459.500000,2462.820068,2457.159912,2459.139893,2459.139893,2793170000
2017-07-18,2455.879883,2460.919922,2450.340088,2460.610107,2460.610107,2962130000
2017-07-19,2463.850098,2473.830078,2463.850098,2473.830078,2473.830078,3059760000
2017-07-20,2475.560059,2477.620117,2468.429932,2473.449951,2473.449951,3182780000
2017-07-21,2467.399902,2472.540039,2465.060059,2472.540039,2472.540039,3059570000
2017-07-24,2472.040039,2473.100098,2466.320068,2469.909912,2469.909912,3010240000
2017-07-25,2477.879883,2481.239990,2474.909912,2477.129883,2477.129883,4108060000
2017-07-26,2479.969971,2481.689941,2474.939941,2477.830078,2477.830078,3557020000
2017-07-27,2482.760010,2484.040039,2459.929932,2475.419922,2475.419922,3995520000
2017-07-28,2469.120117,2473.530029,2464.659912,2472.100098,2472.100098,3294770000
2017-07-31,2475.939941,2477.959961,2468.530029,2470.300049,2470.300049,3469210000
2017-08-01,2477.100098,2478.510010,2471.139893,2476.350098,2476.350098,3460860000
2017-08-02,2480.379883,2480.379883,2466.479980,2477.570068,2477.570068,3478580000
2017-08-03,2476.030029,2476.030029,2468.850098,2472.159912,2472.159912,3645020000
2017-08-04,2476.879883,2480.000000,2472.080078,2476.830078,2476.830078,3235140000
2017-08-07,2477.139893,2480.949951,2475.879883,2480.909912,2480.909912,2931780000
2017-08-08,2478.350098,2490.870117,2470.320068,2474.919922,2474.919922,3344640000
2017-08-09,2465.350098,2474.409912,2462.080078,2474.020020,2474.020020,3308060000
2017-08-10,2465.379883,2465.379883,2437.750000,2438.209961,2438.209961,3621070000
2017-08-11,2441.040039,2448.090088,2437.850098,2441.320068,2441.320068,3159930000
2017-08-14,2454.959961,2468.219971,2454.959961,2465.840088,2465.840088,2822550000
2017-08-15,2468.659912,2468.899902,2461.610107,2464.610107,2464.610107,2913100000
2017-08-16,2468.629883,2474.929932,2463.860107,2468.110107,2468.110107,2953650000
2017-08-17,2462.949951,2465.020020,2430.010010,2430.010010,2430.010010,3142620000
2017-08-18,2427.639893,2440.270020,2420.689941,2425.550049,2425.550049,3415680000
2017-08-21,2425.500000,2430.580078,2417.350098,2428.370117,2428.370117,2788150000
2017-08-22,2433.750000,2454.770020,2433.669922,2452.510010,2452.510010,2777490000
2017-08-23,2444.879883,2448.909912,2441.419922,2444.040039,2444.040039,2785290000
2017-08-24,2447.909912,2450.389893,2436.189941,2438.969971,2438.969971,2846590000
2017-08-25,2444.719971,2453.959961,2442.219971,2443.050049,2443.050049,2588780000
2017-08-28,2447.350098,2449.120117,2439.030029,2444.239990,2444.239990,2677700000
2017-08-29,2431.939941,2449.189941,2428.199951,2446.300049,2446.300049,2737580000
2017-08-30,2446.060059,2460.310059,2443.770020,2457.590088,2457.590088,2633660000
2017-08-31,2462.649902,2475.010010,2462.649902,2471.649902,2471.649902,3348110000
2017-09-01,2474.419922,2480.379883,2473.850098,2476.550049,2476.550049,2710730000
