ds,y
2016-05-07 22:00:00,1490
2016-05-07 23:00:00,1157
2016-05-08 00:00:00,770
2016-05-08 01:00:00,682
2016-05-08 02:00:00,539
2016-05-08 03:00:00,380
2016-05-08 04:00:00,209
2016-05-08 05:00:00,123
2016-05-08 06:00:00,186
2016-05-08 07:00:00,182
2016-05-08 08:00:00,315
2016-05-08 09:00:00,590
2016-05-08 10:00:00,1235
2016-05-08 11:00:00,1993
2016-05-08 12:00:00,2258
2016-05-08 13:00:00,2611
2016-05-08 14:00:00,2615
2016-05-08 15:00:00,2353
2016-05-08 16:00:00,2229
2016-05-08 17:00:00,1911
2016-05-08 18:00:00,1551
2016-05-08 19:00:00,1123
2016-05-08 20:00:00,828
2016-05-08 21:00:00,615
2016-05-08 22:00:00,409
2016-05-08 23:00:00,241
2016-05-09 00:00:00,161
2016-05-09 01:00:00,82
2016-05-09 02:00:00,35
2016-05-09 03:00:00,22
2016-05-09 04:00:00,40
2016-05-09 05:00:00,64
2016-05-09 06:00:00,163
2016-05-09 07:00:00,476
2016-05-09 08:00:00,1134
2016-05-09 09:00:00,1171
2016-05-09 10:00:00,1579
2016-05-09 11:00:00,1802
2016-05-09 12:00:00,2498
2016-05-09 13:00:00,2509
2016-05-09 14:00:00,2452
2016-05-09 15:00:00,2465
2016-05-09 16:00:00,2539
2016-05-09 17:00:00,2840
2016-05-09 18:00:00,2125
2016-05-09 19:00:00,1347
2016-05-09 20:00:00,957
2016-05-09 21:00:00,685
2016-05-09 22:00:00,383
2016-05-09 23:00:00,327
2016-05-10 00:00:00,146
2016-05-10 01:00:00,87
2016-05-10 02:00:00,34
2016-05-10 03:00:00,25
2016-05-10 04:00:00,46
2016-05-10 05:00:00,77
2016-05-10 06:00:00,191
2016-05-10 07:00:00,544
2016-05-10 08:00:00,1166
2016-05-10 09:00:00,1112
2016-05-10 10:00:00,1470
2016-05-10 11:00:00,2011
2016-05-10 12:00:00,2915
2016-05-10 13:00:00,3226
2016-05-10 14:00:00,2672
2016-05-10 15:00:00,2716
2016-05-10 16:00:00,2771
2016-05-10 17:00:00,3092
2016-05-10 18:00:00,2572
2016-05-10 19:00:00,1665
2016-05-10 20:00:00,1189
2016-05-10 21:00:00,846
2016-05-10 22:00:00,513
2016-05-10 23:00:00,290
2016-05-11 00:00:00,131
2016-05-11 01:00:00,80
2016-05-11 02:00:00,53
2016-05-11 03:00:00,29
2016-05-11 04:00:00,35
2016-05-11 05:00:00,74
2016-05-11 06:00:00,188
2016-05-11 07:00:00,532
2016-05-11 08:00:00,1081
2016-05-11 09:00:00,1163
2016-05-11 10:00:00,1591
2016-05-11 11:00:00,1959
2016-05-11 12:00:00,3071
2016-05-11 13:00:00,3491
2016-05-11 14:00:00,3009
2016-05-11 15:00:00,2822
2016-05-11 16:00:00,2862
2016-05-11 17:00:00,3171
2016-05-11 18:00:00,2473
2016-05-11 19:00:00,1777
2016-05-11 20:00:00,1179
2016-05-11 21:00:00,840
2016-05-11 22:00:00,585
2016-05-11 23:00:00,339
2016-05-12 00:00:00,166
2016-05-12 01:00:00,108
2016-05-12 02:00:00,53
2016-05-12 03:00:00,38
2016-05-12 04:00:00,29
2016-05-12 05:00:00,83
2016-05-12 06:00:00,174
2016-05-12 07:00:00,499
2016-05-12 08:00:00,1106
2016-05-12 09:00:00,1236
2016-05-12 10:00:00,1504
2016-05-12 11:00:00,1902
2016-05-12 12:00:00,3107
2016-05-12 13:00:00,3361
2016-05-12 14:00:00,2884
2016-05-12 15:00:00,2838
2016-05-12 16:00:00,2994
2016-05-12 17:00:00,3383
2016-05-12 18:00:00,2774
2016-05-12 19:00:00,1971
2016-05-12 20:00:00,1529
2016-05-12 21:00:00,1166
2016-05-12 22:00:00,768
2016-05-12 23:00:00,418
2016-05-13 00:00:00,274
2016-05-13 01:00:00,162
2016-05-13 02:00:00,88
2016-05-13 03:00:00,95
2016-05-13 04:00:00,44
2016-05-13 05:00:00,83
2016-05-13 06:00:00,170
2016-05-13 07:00:00,455
2016-05-13 08:00:00,996
2016-05-13 09:00:00,1214
2016-05-13 10:00:00,1685
2016-05-13 11:00:00,2225
2016-05-13 12:00:00,3296
2016-05-13 13:00:00,3529
2016-05-13 14:00:00,3042
2016-05-13 15:00:00,3134
2016-05-13 16:00:00,3375
2016-05-13 17:00:00,3873
2016-05-13 18:00:00,3600
2016-05-13 19:00:00,2612
2016-05-13 20:00:00,2405
2016-05-13 21:00:00,1821
2016-05-13 22:00:00,1902
2016-05-13 23:00:00,1273
2016-05-14 00:00:00,752
2016-05-14 01:00:00,598
2016-05-14 02:00:00,339
2016-05-14 03:00:00,306
2016-05-14 04:00:00,160
2016-05-14 05:00:00,104
2016-05-14 06:00:00,74
2016-05-14 07:00:00,214
2016-05-14 08:00:00,419
2016-05-14 09:00:00,879
2016-05-14 10:00:00,1508
2016-05-14 11:00:00,2416
2016-05-14 12:00:00,2997
2016-05-14 13:00:00,3640
2016-05-14 14:00:00,3612
2016-05-14 15:00:00,3751
2016-05-14 16:00:00,3446
2016-05-14 17:00:00,3120
2016-05-14 18:00:00,2650
2016-05-14 19:00:00,2222
2016-05-14 20:00:00,2348
2016-05-14 21:00:00,1796
2016-05-14 22:00:00,1806
2016-05-14 23:00:00,1369
2016-05-15 00:00:00,1629
2016-05-15 01:00:00,779
2016-05-15 02:00:00,541
2016-05-15 03:00:00,418
2016-05-15 04:00:00,192
2016-05-15 05:00:00,146
2016-05-15 06:00:00,146
2016-05-15 07:00:00,201
2016-05-15 08:00:00,294
2016-05-15 09:00:00,723
2016-05-15 10:00:00,1438
2016-05-15 11:00:00,2147
2016-05-15 12:00:00,2641
2016-05-15 13:00:00,3009
2016-05-15 14:00:00,3296
2016-05-15 15:00:00,3017
2016-05-15 16:00:00,2499
2016-05-15 17:00:00,2276
2016-05-15 18:00:00,1840
2016-05-15 19:00:00,1443
2016-05-15 20:00:00,1057
2016-05-15 21:00:00,678
2016-05-15 22:00:00,472
2016-05-15 23:00:00,290
2016-05-16 00:00:00,168
2016-05-16 01:00:00,65
2016-05-16 02:00:00,45
2016-05-16 03:00:00,29
2016-05-16 04:00:00,47
2016-05-16 05:00:00,64
2016-05-16 06:00:00,136
2016-05-16 07:00:00,404
2016-05-16 08:00:00,969
2016-05-16 09:00:00,1201
2016-05-16 10:00:00,1521
2016-05-16 11:00:00,2115
2016-05-16 12:00:00,3036
2016-05-16 13:00:00,3380
2016-05-16 14:00:00,2773
2016-05-16 15:00:00,2722
2016-05-16 16:00:00,2596
2016-05-16 17:00:00,2772
2016-05-16 18:00:00,2133
2016-05-16 19:00:00,1457
2016-05-16 20:00:00,944
2016-05-16 21:00:00,741
2016-05-16 22:00:00,433
2016-05-16 23:00:00,271
2016-05-17 00:00:00,131
2016-05-17 01:00:00,60
2016-05-17 02:00:00,42
2016-05-17 03:00:00,28
2016-05-17 04:00:00,40
2016-05-17 05:00:00,79
2016-05-17 06:00:00,186
2016-05-17 07:00:00,464
2016-05-17 08:00:00,1119
2016-05-17 09:00:00,1136
2016-05-17 10:00:00,1524
2016-05-17 11:00:00,2053
2016-05-17 12:00:00,3117
2016-05-17 13:00:00,3394
2016-05-17 14:00:00,2761
2016-05-17 15:00:00,2737
2016-05-17 16:00:00,2764
2016-05-17 17:00:00,2907
2016-05-17 18:00:00,2411
2016-05-17 19:00:00,1680
2016-05-17 20:00:00,1111
2016-05-17 21:00:00,790
2016-05-17 22:00:00,553
2016-05-17 23:00:00,278
2016-05-18 00:00:00,173
2016-05-18 01:00:00,64
2016-05-18 02:00:00,45
2016-05-18 03:00:00,25
2016-05-18 04:00:00,45
2016-05-18 05:00:00,82
2016-05-18 06:00:00,191
2016-05-18 07:00:00,489
2016-05-18 08:00:00,1054
2016-05-18 09:00:00,1270
2016-05-18 10:00:00,1597
2016-05-18 11:00:00,2261
2016-05-18 12:00:00,3421
2016-05-18 13:00:00,3546
2016-05-18 14:00:00,3018
2016-05-18 15:00:00,2911
2016-05-18 16:00:00,3031
2016-05-18 17:00:00,3253
2016-05-18 18:00:00,2638
2016-05-18 19:00:00,1716
2016-05-18 20:00:00,1462
2016-05-18 21:00:00,1037
2016-05-18 22:00:00,732
2016-05-18 23:00:00,358
2016-05-19 00:00:00,149
2016-05-19 01:00:00,108
2016-05-19 02:00:00,31
2016-05-19 03:00:00,38
2016-05-19 04:00:00,44
2016-05-19 05:00:00,82
2016-05-19 06:00:00,206
2016-05-19 07:00:00,481
2016-05-19 08:00:00,1098
2016-05-19 09:00:00,1266
2016-05-19 10:00:00,1630
2016-05-19 11:00:00,2233
2016-05-19 12:00:00,3135
2016-05-19 13:00:00,3417
2016-05-19 14:00:00,2924
2016-05-19 15:00:00,2608
2016-05-19 16:00:00,2845
2016-05-19 17:00:00,3109
2016-05-19 18:00:00,2530
2016-05-19 19:00:00,1664
2016-05-19 20:00:00,1374
2016-05-19 21:00:00,1116
2016-05-19 22:00:00,705
2016-05-19 23:00:00,399
2016-05-20 00:00:00,204
2016-05-20 01:00:00,155
2016-05-20 02:00:00,94
2016-05-20 03:00:00,79
2016-05-20 04:00:00,73
2016-05-20 05:00:00,89
2016-05-20 06:00:00,195
2016-05-20 07:00:00,457
2016-05-20 08:00:00,1062
2016-05-20 09:00:00,1306
2016-05-20 10:00:00,1833
2016-05-20 11:00:00,2405
2016-05-20 12:00:00,3382
2016-05-20 13:00:00,3600
2016-05-20 14:00:00,3126
2016-05-20 15:00:00,3326
2016-05-20 16:00:00,3489
2016-05-20 17:00:00,3994
2016-05-20 18:00:00,3555
2016-05-20 19:00:00,2623
2016-05-20 20:00:00,2221
2016-05-20 21:00:00,1748
2016-05-20 22:00:00,1680
2016-05-20 23:00:00,1399
2016-05-21 00:00:00,909
2016-05-21 01:00:00,656
2016-05-21 02:00:00,440
2016-05-21 03:00:00,311
2016-05-21 04:00:00,132
2016-05-21 05:00:00,86
2016-05-21 06:00:00,125
2016-05-21 07:00:00,171
2016-05-21 08:00:00,375
2016-05-21 09:00:00,879
2016-05-21 10:00:00,1512
2016-05-21 11:00:00,2526
2016-05-21 12:00:00,3104
2016-05-21 13:00:00,3358
2016-05-21 14:00:00,3432
2016-05-21 15:00:00,3600
2016-05-21 16:00:00,3569
2016-05-21 17:00:00,3261
2016-05-21 18:00:00,2650
2016-05-21 19:00:00,2181
2016-05-21 20:00:00,1998
2016-05-21 21:00:00,1732
2016-05-21 22:00:00,1498
2016-05-21 23:00:00,1393
2016-05-22 00:00:00,1072
2016-05-22 01:00:00,736
2016-05-22 02:00:00,455
2016-05-22 03:00:00,346
2016-05-22 04:00:00,187
2016-05-22 05:00:00,135
2016-05-22 06:00:00,160
2016-05-22 07:00:00,146
2016-05-22 08:00:00,324
2016-05-22 09:00:00,679
2016-05-22 10:00:00,1322
2016-05-22 11:00:00,1861
2016-05-22 12:00:00,2570
2016-05-22 13:00:00,2865
2016-05-22 14:00:00,2885
2016-05-22 15:00:00,2665
2016-05-22 16:00:00,2617
2016-05-22 17:00:00,2004
2016-05-22 18:00:00,1564
2016-05-22 19:00:00,1246
2016-05-22 20:00:00,877
2016-05-22 21:00:00,753
2016-05-22 22:00:00,567
2016-05-22 23:00:00,280
2016-05-23 00:00:00,165
2016-05-23 01:00:00,68
2016-05-23 02:00:00,31
2016-05-23 03:00:00,38
2016-05-23 04:00:00,32
2016-05-23 05:00:00,78
2016-05-23 06:00:00,159
2016-05-23 07:00:00,432
2016-05-23 08:00:00,1119
2016-05-23 09:00:00,1120
2016-05-23 10:00:00,1445
2016-05-23 11:00:00,2038
2016-05-23 12:00:00,3034
2016-05-23 13:00:00,3241
2016-05-23 14:00:00,2788
2016-05-23 15:00:00,2670
2016-05-23 16:00:00,2708
2016-05-23 17:00:00,2716
2016-05-23 18:00:00,1998
2016-05-23 19:00:00,1247
2016-05-23 20:00:00,782
2016-05-23 21:00:00,708
2016-05-23 22:00:00,396
2016-05-23 23:00:00,235
2016-05-24 00:00:00,112
2016-05-24 01:00:00,56
2016-05-24 02:00:00,32
2016-05-24 03:00:00,33
2016-05-24 04:00:00,24
2016-05-24 05:00:00,73
2016-05-24 06:00:00,169
2016-05-24 07:00:00,451
2016-05-24 08:00:00,1100
2016-05-24 09:00:00,1135
2016-05-24 10:00:00,1531
2016-05-24 11:00:00,2015
2016-05-24 12:00:00,3052
2016-05-24 13:00:00,3233
2016-05-24 14:00:00,2757
2016-05-24 15:00:00,2681
2016-05-24 16:00:00,2849
2016-05-24 17:00:00,2957
2016-05-24 18:00:00,2304
2016-05-24 19:00:00,1650
2016-05-24 20:00:00,1021
2016-05-24 21:00:00,872
2016-05-24 22:00:00,513
2016-05-24 23:00:00,282
2016-05-25 00:00:00,130
2016-05-25 01:00:00,54
2016-05-25 02:00:00,32
2016-05-25 03:00:00,32
2016-05-25 04:00:00,18
2016-05-25 05:00:00,74
2016-05-25 06:00:00,194
2016-05-25 07:00:00,463
2016-05-25 08:00:00,1022
2016-05-25 09:00:00,1200
2016-05-25 10:00:00,1547
2016-05-25 11:00:00,2114
2016-05-25 12:00:00,3536
2016-05-25 13:00:00,3429
2016-05-25 14:00:00,2771
2016-05-25 15:00:00,2420
2016-05-25 16:00:00,2514
2016-05-25 17:00:00,2888
2016-05-25 18:00:00,2211
2016-05-25 19:00:00,1466
2016-05-25 20:00:00,996
2016-05-25 21:00:00,698
2016-05-25 22:00:00,511
2016-05-25 23:00:00,261
2016-05-26 00:00:00,132
2016-05-26 01:00:00,64
2016-05-26 02:00:00,66
2016-05-26 03:00:00,38
2016-05-26 04:00:00,63
2016-05-26 05:00:00,107
2016-05-26 06:00:00,179
2016-05-26 07:00:00,495
2016-05-26 08:00:00,993
2016-05-26 09:00:00,1169
2016-05-26 10:00:00,1389
2016-05-26 11:00:00,1745
2016-05-26 12:00:00,2701
2016-05-26 13:00:00,3037
2016-05-26 14:00:00,2483
2016-05-26 15:00:00,2720
2016-05-26 16:00:00,2711
2016-05-26 17:00:00,2901
2016-05-26 18:00:00,2385
2016-05-26 19:00:00,1525
2016-05-26 20:00:00,1222
2016-05-26 21:00:00,953
2016-05-26 22:00:00,779
2016-05-26 23:00:00,397
2016-05-27 00:00:00,201
2016-05-27 01:00:00,109
2016-05-27 02:00:00,68
2016-05-27 03:00:00,84
2016-05-27 04:00:00,44
2016-05-27 05:00:00,96
2016-05-27 06:00:00,186
2016-05-27 07:00:00,449
2016-05-27 08:00:00,950
2016-05-27 09:00:00,1336
2016-05-27 10:00:00,1611
2016-05-27 11:00:00,2054
2016-05-27 12:00:00,3174
2016-05-27 13:00:00,3633
2016-05-27 14:00:00,3191
2016-05-27 15:00:00,3196
2016-05-27 16:00:00,3295
2016-05-27 17:00:00,3921
2016-05-27 18:00:00,3943
2016-05-27 19:00:00,2854
2016-05-27 20:00:00,2123
2016-05-27 21:00:00,1701
2016-05-27 22:00:00,1350
2016-05-27 23:00:00,1169
2016-05-28 00:00:00,693
2016-05-28 01:00:00,569
2016-05-28 02:00:00,348
2016-05-28 03:00:00,254
2016-05-28 04:00:00,150
2016-05-28 05:00:00,93
2016-05-28 06:00:00,117
2016-05-28 07:00:00,214
2016-05-28 08:00:00,420
2016-05-28 09:00:00,960
2016-05-28 10:00:00,1606
2016-05-28 11:00:00,2247
2016-05-28 12:00:00,2640
2016-05-28 13:00:00,3014
2016-05-28 14:00:00,3133
2016-05-28 15:00:00,3284
2016-05-28 16:00:00,3249
2016-05-28 17:00:00,2830
2016-05-28 18:00:00,2223
2016-05-28 19:00:00,1813
2016-05-28 20:00:00,1604
2016-05-28 21:00:00,1321
2016-05-28 22:00:00,1453
2016-05-28 23:00:00,1006
2016-05-29 00:00:00,1175
2016-05-29 01:00:00,788
2016-05-29 02:00:00,480
2016-05-29 03:00:00,333
2016-05-29 04:00:00,192
2016-05-29 05:00:00,136
2016-05-29 06:00:00,156
2016-05-29 07:00:00,163
2016-05-29 08:00:00,287
2016-05-29 09:00:00,604
2016-05-29 10:00:00,1305
2016-05-29 11:00:00,1984
2016-05-29 12:00:00,2418
2016-05-29 13:00:00,2839
2016-05-29 14:00:00,2829
2016-05-29 15:00:00,2765
2016-05-29 16:00:00,2523
2016-05-29 17:00:00,2196
2016-05-29 18:00:00,1907
2016-05-29 19:00:00,1322
2016-05-29 20:00:00,982
2016-05-29 21:00:00,678
2016-05-29 22:00:00,459
2016-05-29 23:00:00,283
2016-05-30 00:00:00,164
2016-05-30 01:00:00,96
2016-05-30 02:00:00,46
2016-05-30 03:00:00,32
2016-05-30 04:00:00,30
2016-05-30 05:00:00,47
2016-05-30 06:00:00,149
2016-05-30 07:00:00,372
2016-05-30 08:00:00,949
2016-05-30 09:00:00,1038
2016-05-30 10:00:00,1459
2016-05-30 11:00:00,1982
2016-05-30 12:00:00,2984
2016-05-30 13:00:00,3451
2016-05-30 14:00:00,2844
2016-05-30 15:00:00,2612
2016-05-30 16:00:00,2764
2016-05-30 17:00:00,2679
2016-05-30 18:00:00,2092
2016-05-30 19:00:00,1305
2016-05-30 20:00:00,981
2016-05-30 21:00:00,647
2016-05-30 22:00:00,394
2016-05-30 23:00:00,228
2016-05-31 00:00:00,97
2016-05-31 01:00:00,75
2016-05-31 02:00:00,37
2016-05-31 03:00:00,23
2016-05-31 04:00:00,26
2016-05-31 05:00:00,61
2016-05-31 06:00:00,188
2016-05-31 07:00:00,442
2016-05-31 08:00:00,992
2016-05-31 09:00:00,1104
2016-05-31 10:00:00,1407
2016-05-31 11:00:00,1824
2016-05-31 12:00:00,2900
2016-05-31 13:00:00,3150
2016-05-31 14:00:00,2774
2016-05-31 15:00:00,2737
2016-05-31 16:00:00,2873
2016-05-31 17:00:00,2880
2016-05-31 18:00:00,2525
2016-05-31 19:00:00,1662
2016-05-31 20:00:00,1115
2016-05-31 21:00:00,707
2016-05-31 22:00:00,512
2016-05-31 23:00:00,304
2016-06-01 00:00:00,102
2016-06-01 01:00:00,69
2016-06-01 02:00:00,40
2016-06-01 03:00:00,38
2016-06-01 04:00:00,25
2016-06-01 05:00:00,55
2016-06-01 06:00:00,156
2016-06-01 07:00:00,471
2016-06-01 08:00:00,995
2016-06-01 09:00:00,1101
2016-06-01 10:00:00,1420
2016-06-01 11:00:00,2117
2016-06-01 12:00:00,3120
2016-06-01 13:00:00,3421
2016-06-01 14:00:00,2976
2016-06-01 15:00:00,2914
2016-06-01 16:00:00,2763
2016-06-01 17:00:00,3025
2016-06-01 18:00:00,2314
2016-06-01 19:00:00,1574
2016-06-01 20:00:00,1343
2016-06-01 21:00:00,1256
2016-06-01 22:00:00,596
2016-06-01 23:00:00,788
2016-06-02 00:00:00,196
2016-06-02 01:00:00,91
2016-06-02 02:00:00,43
2016-06-02 03:00:00,47
2016-06-02 04:00:00,43
2016-06-02 05:00:00,81
2016-06-02 06:00:00,182
2016-06-02 07:00:00,445
2016-06-02 08:00:00,973
2016-06-02 09:00:00,1119
2016-06-02 10:00:00,1469
2016-06-02 11:00:00,2060
2016-06-02 12:00:00,3030
2016-06-02 13:00:00,3219
2016-06-02 14:00:00,2816
2016-06-02 15:00:00,2792
2016-06-02 16:00:00,2730
2016-06-02 17:00:00,3068
2016-06-02 18:00:00,2649
2016-06-02 19:00:00,1807
2016-06-02 20:00:00,1430
2016-06-02 21:00:00,1156
2016-06-02 22:00:00,946
2016-06-02 23:00:00,547
2016-06-03 00:00:00,206
2016-06-03 01:00:00,109
2016-06-03 02:00:00,80
2016-06-03 03:00:00,79
2016-06-03 04:00:00,69
2016-06-03 05:00:00,72
2016-06-03 06:00:00,162
2016-06-03 07:00:00,434
2016-06-03 08:00:00,922
2016-06-03 09:00:00,1177
2016-06-03 10:00:00,1703
2016-06-03 11:00:00,2282
2016-06-03 12:00:00,3193
2016-06-03 13:00:00,3691
2016-06-03 14:00:00,3052
2016-06-03 15:00:00,3054
2016-06-03 16:00:00,3362
2016-06-03 17:00:00,3720
2016-06-03 18:00:00,3584
2016-06-03 19:00:00,2336
2016-06-03 20:00:00,1855
2016-06-03 21:00:00,1405
2016-06-03 22:00:00,1164
2016-06-03 23:00:00,850
2016-06-04 00:00:00,584
2016-06-04 01:00:00,425
2016-06-04 02:00:00,290
2016-06-04 03:00:00,154
2016-06-04 04:00:00,87
2016-06-04 05:00:00,78
2016-06-04 06:00:00,102
2016-06-04 07:00:00,222
2016-06-04 08:00:00,400
2016-06-04 09:00:00,889
2016-06-04 10:00:00,1429
2016-06-04 11:00:00,2307
2016-06-04 12:00:00,3052
2016-06-04 13:00:00,3123
2016-06-04 14:00:00,2889
2016-06-04 15:00:00,3151
2016-06-04 16:00:00,2996
2016-06-04 17:00:00,2743
2016-06-04 18:00:00,2229
2016-06-04 19:00:00,1649
2016-06-04 20:00:00,1353
2016-06-04 21:00:00,1118
2016-06-04 22:00:00,982
2016-06-04 23:00:00,760
2016-06-05 00:00:00,564
2016-06-05 01:00:00,454
2016-06-05 02:00:00,359
2016-06-05 03:00:00,269
2016-06-05 04:00:00,134
2016-06-05 05:00:00,111
2016-06-05 06:00:00,155
2016-06-05 07:00:00,170
2016-06-05 08:00:00,315
2016-06-05 09:00:00,700
2016-06-05 10:00:00,1264
2016-06-05 11:00:00,1976
2016-06-05 12:00:00,2313
2016-06-05 13:00:00,2502
2016-06-05 14:00:00,2656
2016-06-05 15:00:00,2561
2016-06-05 16:00:00,2383
2016-06-05 17:00:00,1953
2016-06-05 18:00:00,1637
2016-06-05 19:00:00,1302
2016-06-05 20:00:00,908
2016-06-05 21:00:00,688
2016-06-05 22:00:00,423
2016-06-05 23:00:00,300
2016-06-06 00:00:00,165
2016-06-06 01:00:00,63
2016-06-06 02:00:00,37
2016-06-06 03:00:00,39
2016-06-06 04:00:00,35
2016-06-06 05:00:00,55
2016-06-06 06:00:00,212
2016-06-06 07:00:00,433
2016-06-06 08:00:00,1004
2016-06-06 09:00:00,1141
2016-06-06 10:00:00,1455
2016-06-06 11:00:00,2180
2016-06-06 12:00:00,3202
2016-06-06 13:00:00,3564
2016-06-06 14:00:00,2851
2016-06-06 15:00:00,2764
2016-06-06 16:00:00,2742
2016-06-06 17:00:00,2829
2016-06-06 18:00:00,2062
2016-06-06 19:00:00,1419
2016-06-06 20:00:00,938
2016-06-06 21:00:00,660
2016-06-06 22:00:00,425
2016-06-06 23:00:00,241
2016-06-07 00:00:00,117
2016-06-07 01:00:00,93
2016-06-07 02:00:00,30
2016-06-07 03:00:00,33
2016-06-07 04:00:00,36
2016-06-07 05:00:00,71
2016-06-07 06:00:00,168
2016-06-07 07:00:00,479
2016-06-07 08:00:00,964
2016-06-07 09:00:00,1041
2016-06-07 10:00:00,1614
2016-06-07 11:00:00,2123
