ds,y
2010-04-19,34509
2010-04-20,32056
2010-04-21,33167
2010-04-22,34023
2010-04-23,39791
2010-04-24,37374
2010-04-25,41098
2010-04-26,26696
2010-04-27,31470
2010-04-28,34116
2010-04-29,34902
2010-04-30,42541
2010-05-01,37298
2010-05-02,28501
2010-05-03,33134
2010-05-04,30074
2010-05-05,33463
2010-05-06,36464
2010-05-07,42822
2010-05-08,39116
2010-05-09,27414
2010-05-10,30974
2010-05-11,29992
2010-05-12,31973
2010-05-13,32401
2010-05-14,39862
2010-05-15,36154
2010-05-16,27270
2010-05-17,30433
2010-05-18,31425
2010-05-19,35863
2010-05-20,34135
2010-05-21,42484
2010-05-22,39580
2010-05-23,31465
2010-05-24,31607
2010-05-25,30386
2010-05-26,31517
2010-05-27,33119
2010-05-28,41632
2010-05-29,36313
2010-05-30,28120
2010-05-31,28352
2010-06-01,29201
2010-06-02,31547
2010-06-03,31740
2010-06-04,41555
2010-06-05,35095
2010-06-06,26495
2010-06-07,29575
2010-06-08,29712
2010-06-09,29247
2010-06-10,34526
2010-06-11,41394
2010-06-12,36424
2010-06-13,32500
2010-06-14,25943
2010-06-15,29543
2010-06-16,29035
2010-06-17,29651
2010-06-18,39671
2010-06-19,36341
2010-06-20,26327
2010-06-21,28905
2010-06-22,29711
2010-06-23,31023
2010-06-24,32701
2010-06-25,36247
2010-06-26,35706
2010-06-27,29643
2010-06-28,31469
2010-06-29,30156
2010-06-30,34273
2010-07-01,35293
2010-07-02,41028
2010-07-03,38770
2010-07-04,29157
2010-07-05,34428
2010-07-06,36774
2010-07-07,38106
2010-07-08,38436
2010-07-09,45334
2010-07-10,34742
2010-07-11,28745
2010-07-12,31019
2010-07-13,33304
2010-07-14,34340
2010-07-15,35093
2010-07-16,41499
2010-07-17,38477
2010-07-18,25632
2010-07-19,31555
2010-07-20,31089
2010-07-21,33131
2010-07-22,32938
2010-07-23,41122
2010-07-24,37644
2010-07-25,29700
2010-07-26,33474
2010-07-27,34457
2010-07-28,32765
2010-07-29,35699
2010-07-30,48198
2010-07-31,42505
2010-08-01,30375
2010-08-02,32449
2010-08-03,33727
2010-08-04,33602
2010-08-05,36181
2010-08-06,42066
2010-08-07,36512
2010-08-08,30734
2010-08-09,33389
2010-08-10,28872
2010-08-11,29820
2010-08-12,35568
2010-08-13,45150
2010-08-14,37141
2010-08-15,30864
2010-08-16,29885
2010-08-17,31097
2010-08-18,29817
2010-08-19,32627
2010-08-20,39362
2010-08-21,36329
2010-08-22,28643
2010-08-23,30368
2010-08-24,27916
2010-08-25,29627
2010-08-26,32035
2010-08-27,40901
2010-08-28,41770
2010-08-29,31538
2010-08-30,29977
2010-08-31,27704
2010-09-01,28249
2010-09-02,33157
2010-09-03,41331
2010-09-04,33367
2010-09-05,25636
2010-09-06,29282
2010-09-07,30920
2010-09-08,32549
2010-09-09,34513
2010-09-10,41369
2010-09-11,35951
2010-09-12,26171
2010-09-13,30468
2010-09-14,31028
2010-09-15,30344
2010-09-16,32914
2010-09-17,40644
2010-09-18,36974
2010-09-19,30661
2010-09-20,32147
2010-09-21,33085
2010-09-22,35969
2010-09-23,38834
2010-09-24,51751
2010-09-25,36182
2010-09-26,31577
2010-09-27,32907
2010-09-28,35737
2010-09-29,36972
2010-09-30,39588
2010-10-01,45079
2010-10-02,37710
2010-10-03,30400
2010-10-04,32078
2010-10-05,31877
2010-10-06,32266
2010-10-07,34093
2010-10-08,40566
2010-10-09,36498
2010-10-10,31828
2010-10-11,30678
2010-10-12,29172
2010-10-13,29146
2010-10-14,34627
2010-10-15,31474
2010-10-16,32129
2010-10-17,26710
2010-10-18,30267
2010-10-19,29487
2010-10-20,31747
2010-10-21,34285
2010-10-22,42105
2010-10-23,34709
2010-10-24,27038
2010-10-25,29861
2010-10-26,29916
2010-10-27,31101
2010-10-28,33476
2010-10-29,42838
2010-10-30,26513
2010-10-31,27668
2010-11-01,46242
2010-11-02,25663
2010-11-03,33653
2010-11-04,33168
2010-11-05,42191
2010-11-06,35808
2010-11-07,27186
2010-11-08,31617
2010-11-09,32190
2010-11-10,32773
2010-11-11,37144
2010-11-12,40803
2010-11-13,32008
2010-11-14,28323
2010-11-15,32039
2010-11-16,33225
2010-11-17,36485
2010-11-18,35919
2010-11-19,46245
2010-11-20,41654
2010-11-21,36344
2010-11-22,35998
2010-11-23,34040
2010-11-24,33473
2010-11-25,33961
2010-11-26,40654
2010-11-27,33247
2010-11-28,29689
2010-11-29,33919
2010-11-30,34471
2010-12-01,35954
2010-12-02,37991
2010-12-03,45825
2010-12-04,40907
2010-12-05,35954
2010-12-06,35292
2010-12-07,34182
2010-12-08,31941
2010-12-09,40716
2010-12-10,48013
2010-12-11,40540
2010-12-12,32040
2010-12-13,39171
2010-12-14,39287
2010-12-15,39335
2010-12-16,44375
2010-12-17,47041
2010-12-18,38662
2010-12-19,29454
2010-12-20,39424
2010-12-21,42911
2010-12-22,48210
2010-12-23,46919
2010-12-24,45743
2010-12-25,20914
2010-12-26,51104
2010-12-27,37422
2010-12-28,40159
2010-12-29,39650
2010-12-30,39043
2010-12-31,44341
2011-01-01,34933
2011-01-02,29726
2011-01-03,27864
2011-01-04,33973
2011-01-05,35183
2011-01-06,34946
2011-01-07,36699
2011-01-08,29751
2011-01-09,28183
2011-01-10,31591
2011-01-11,32771
2011-01-12,31995
2011-01-13,30856
2011-01-14,39370
2011-01-15,35827
2011-01-16,32883
2011-01-17,35688
2011-01-18,36111
2011-01-19,37778
2011-01-20,39651
2011-01-21,43123
2011-01-22,39505
2011-01-23,32429
2011-01-24,34999
2011-01-25,39409
2011-01-26,39357
2011-01-27,36559
2011-01-28,41218
2011-01-29,35790
2011-01-30,25290
2011-01-31,30673
2011-02-01,26710
2011-02-02,32770
2011-02-03,34727
2011-02-04,35856
2011-02-05,28681
2011-02-06,32311
2011-02-07,29972
2011-02-08,30500
2011-02-09,31745
2011-02-10,34760
2011-02-11,37414
2011-02-12,35184
2011-02-13,30178
2011-02-14,36136
2011-02-15,31106
2011-02-16,34614
2011-02-17,35999
2011-02-18,41578
2011-02-19,36662
2011-02-20,28526
2011-02-21,32244
2011-02-22,33605
2011-02-23,34363
2011-02-24,35442
2011-02-25,41954
2011-02-26,34461
2011-02-27,26760
2011-02-28,34931
2011-03-01,34353
2011-03-02,37784
2011-03-03,43296
2011-03-04,43778
2011-03-05,39039
2011-03-06,29841
2011-03-07,34099
2011-03-08,35160
2011-03-09,35718
2011-03-10,36605
2011-03-11,45433
2011-03-12,42013
2011-03-13,31280
2011-03-14,39140
2011-03-15,33185
2011-03-16,34364
2011-03-17,36414
2011-03-18,41731
2011-03-19,37485
2011-03-20,35294
2011-03-21,33805
2011-03-22,33358
2011-03-23,33929
2011-03-24,35046
2011-03-25,44019
2011-03-26,42233
2011-03-27,33317
2011-03-28,34523
2011-03-29,33389
2011-03-30,33222
2011-03-31,36636
2011-04-01,45493
2011-04-02,42181
2011-04-03,33417
2011-04-04,33744
2011-04-05,35769
2011-04-06,36922
2011-04-07,39168
2011-04-08,47575
2011-04-09,39881
2011-04-10,33854
2011-04-11,37749
2011-04-12,36496
2011-04-13,40408
2011-04-14,43296
2011-04-15,50910
2011-04-16,45379
2011-04-17,40385
2011-04-18,39311
2011-04-19,40455
2011-04-20,41821
2011-04-21,47075
2011-04-22,38441
2011-04-23,46067
2011-04-24,39600
2011-04-25,42027
2011-04-26,30139
2011-04-27,33712
2011-04-28,36172
2011-04-29,41814
2011-04-30,36307
2011-05-01,26657
2011-05-02,32560
2011-05-03,32267
2011-05-04,32530
2011-05-05,34510
2011-05-06,42508
2011-05-07,37162
2011-05-08,24233
2011-05-09,31358
2011-05-10,31098
2011-05-11,29464
2011-05-12,32528
2011-05-13,44440
2011-05-14,36937
2011-05-15,29651
2011-05-16,31548
2011-05-17,31054
2011-05-18,31961
2011-05-19,35494
2011-05-20,44192
2011-05-21,50887
2011-05-22,35095
2011-05-23,31038
2011-05-24,29511
2011-05-25,31727
2011-05-26,34715
2011-05-27,42620
2011-05-28,38340
2011-05-29,29258
2011-05-30,28659
2011-05-31,29105
2011-06-01,31594
2011-06-02,32945
2011-06-03,40100
2011-06-04,37657
2011-06-05,29299
2011-06-06,29780
2011-06-07,27122
2011-06-08,29754
2011-06-09,32327
2011-06-10,42439
2011-06-11,39086
2011-06-12,35608
2011-06-13,29631
2011-06-14,32197
2011-06-15,34746
2011-06-16,36023
2011-06-17,43252
2011-06-18,39074
2011-06-19,29805
2011-06-20,31079
2011-06-21,29161
2011-06-22,32593
2011-06-23,36349
2011-06-24,44714
2011-06-25,40150
2011-06-26,32182
2011-06-27,32417
2011-06-28,32789
2011-06-29,34466
2011-06-30,35410
2011-07-01,42311
2011-07-02,39200
2011-07-03,30538
2011-07-04,34873
2011-07-05,32325
2011-07-06,35129
2011-07-07,36824
2011-07-08,44011
2011-07-09,38525
2011-07-10,26667
2011-07-11,34799
2011-07-12,34652
2011-07-13,36355
2011-07-14,37663
2011-07-15,44674
2011-07-16,38557
2011-07-17,28619
2011-07-18,31910
2011-07-19,32177
2011-07-20,33413
2011-07-21,34204
2011-07-22,41853
2011-07-23,38729
2011-07-24,27791
2011-07-25,31852
2011-07-26,34427
2011-07-27,36588
2011-07-28,34971
2011-07-29,43833
2011-07-30,37525
2011-07-31,36345
2011-08-01,32019
2011-08-02,32496
2011-08-03,36165
2011-08-04,34501
2011-08-05,41135
2011-08-06,35564
2011-08-07,28095
2011-08-08,31857
2011-08-09,30339
2011-08-10,31607
2011-08-11,34590
2011-08-12,43357
2011-08-13,37060
2011-08-14,30633
2011-08-15,30554
2011-08-16,31146
2011-08-17,30635
2011-08-18,34489
2011-08-19,42792
2011-08-20,39237
2011-08-21,33234
2011-08-22,31436
2011-08-23,31922
2011-08-24,34616
2011-08-25,33159
2011-08-26,40610
2011-08-27,38623
2011-08-28,29693
2011-08-29,29154
2011-08-30,30298
2011-08-31,34777
2011-09-01,32984
2011-09-02,43297
2011-09-03,37926
2011-09-04,25448
2011-09-05,31358
2011-09-06,29450
2011-09-07,32233
2011-09-08,33272
2011-09-09,38374
2011-09-10,35766
2011-09-11,26062
2011-09-12,29980
2011-09-13,30671
2011-09-14,29909
2011-09-15,33738
2011-09-16,41377
2011-09-17,36215
2011-09-18,27482
2011-09-19,31476
2011-09-20,30065
2011-09-21,33848
2011-09-22,35208
2011-09-23,38749
2011-09-24,36422
2011-09-25,31375
2011-09-26,34775
2011-09-27,35994
2011-09-28,31048
2011-09-29,34077
2011-09-30,44001
2011-10-01,30940
2011-10-02,29080
2011-10-03,35048
2011-10-04,35753
2011-10-05,40015
2011-10-06,39041
2011-10-07,44011
2011-10-08,36619
2011-10-09,28108
2011-10-10,29247
2011-10-11,31296
2011-10-12,33743
2011-10-13,34242
2011-10-14,42443
2011-10-15,35120
2011-10-16,25454
2011-10-17,30545
2011-10-18,31622
2011-10-19,33569
2011-10-20,34512
2011-10-21,49006
2011-10-22,36985
2011-10-23,29633
2011-10-24,27492
2011-10-25,32014
2011-10-26,37979
2011-10-27,35663
2011-10-28,38593
2011-10-29,34137
2011-10-30,29411
2011-10-31,46308
2011-11-01,25880
2011-11-02,33643
2011-11-03,32553
2011-11-04,41552
2011-11-05,36604
2011-11-06,26282
2011-11-07,33129
2011-11-08,31325
2011-11-09,32893
2011-11-10,37712
2011-11-11,45947
2011-11-12,39467
2011-11-13,31504
2011-11-14,33915
2011-11-15,34181
2011-11-16,35935
2011-11-17,40499
2011-11-18,43793
2011-11-19,38011
2011-11-20,36474
2011-11-21,36942
2011-11-22,36134
2011-11-23,36360
2011-11-24,42516
2011-11-25,46478
2011-11-26,32196
2011-11-27,33234
2011-11-28,35596
2011-11-29,35177
2011-11-30,34069
2011-12-01,41919
2011-12-02,49337
2011-12-03,43569
2011-12-04,34740
2011-12-05,37181
2011-12-06,38084
2011-12-07,40834
2011-12-08,40997
2011-12-09,44855
2011-12-10,39450
2011-12-11,32887
2011-12-12,37729
2011-12-13,37978
2011-12-14,40373
2011-12-15,42931
2011-12-16,48520
2011-12-17,41101
2011-12-18,34824
2011-12-19,40953
2011-12-20,42201
2011-12-21,44482
2011-12-22,49059
2011-12-23,50165
2011-12-24,37086
2011-12-25,17023
2011-12-26,51625
2011-12-27,38007
2011-12-28,41025
2011-12-29,39505
2011-12-30,39565
2011-12-31,42826
2012-01-01,32140
2012-01-02,22080
2012-01-03,29092
2012-01-04,33470
2012-01-05,35774
2012-01-06,40933
2012-01-07,31962
2012-01-08,27522
2012-01-09,35753
2012-01-10,32792
2012-01-11,31482
2012-01-12,35632
2012-01-13,40936
2012-01-14,32343
2012-01-15,31308
2012-01-16,35451
2012-01-17,32816
2012-01-18,37301
2012-01-19,40677
2012-01-20,43266
2012-01-21,38443
2012-01-22,31220
2012-01-23,36484
2012-01-24,34558
2012-01-25,41540
2012-01-26,41521
2012-01-27,40778
2012-01-28,33499
2012-01-29,28383
2012-01-30,31409
2012-01-31,30958
2012-02-01,35803
2012-02-02,35777
2012-02-03,39654
2012-02-04,40439
2012-02-05,28547
2012-02-06,37335
2012-02-07,37119
2012-02-08,39016
2012-02-09,40933
2012-02-10,46172
2012-02-11,36970
2012-02-12,28856
2012-02-13,39577
2012-02-14,41644
2012-02-15,37671
2012-02-16,36695
2012-02-17,49310
2012-02-18,43969
2012-02-19,33392
2012-02-20,39810
2012-02-21,40799
2012-02-22,41294
2012-02-23,41759
2012-02-24,45747
2012-02-25,35303
2012-02-26,30000
2012-02-27,40832
2012-02-28,43809
2012-02-29,48273
2012-03-01,46266
2012-03-02,51626
2012-03-03,39118
2012-03-04,32606
2012-03-05,41890
2012-03-06,42568
2012-03-07,45153
2012-03-08,46057
2012-03-09,53678
2012-03-10,45056
2012-03-11,42866
2012-03-12,39968
2012-03-13,41959
2012-03-14,43332
2012-03-15,44473
2012-03-16,51713
2012-03-17,45878
2012-03-18,39406
2012-03-19,41440
2012-03-20,41719
2012-03-21,37979
2012-03-22,42100
2012-03-23,44105
2012-03-24,37510
2012-03-25,31769
2012-03-26,39090
2012-03-27,42685
2012-03-28,42509
2012-03-29,45374
2012-03-30,53142
2012-03-31,44278
2012-04-01,38778
2012-04-02,43549
2012-04-03,45530
2012-04-04,47429
2012-04-05,51440
2012-04-06,32878
2012-04-07,42926
2012-04-08,38229
2012-04-09,29298
2012-04-10,42938
2012-04-11,45047
2012-04-12,49178
2012-04-13,55862
2012-04-14,45864
2012-04-15,33346
2012-04-16,40629
2012-04-17,42861
2012-04-18,43680
2012-04-19,45805
2012-04-20,53462
2012-04-21,45819
2012-04-22,35735
2012-04-23,41802
2012-04-24,42040
2012-04-25,33043
2012-04-26,41635
2012-04-27,48866
2012-04-28,38875
2012-04-29,28996
2012-04-30,37213
2012-05-01,38604
2012-05-02,37088
2012-05-03,42224
2012-05-04,48994
2012-05-05,37212
2012-05-06,32382
2012-05-07,37784
2012-05-08,39969
2012-05-09,41660
2012-05-10,43059
2012-05-11,48846
2012-05-12,40635
2012-05-13,24906
2012-05-14,36864
2012-05-15,38614
2012-05-16,40124
2012-05-17,41546
2012-05-18,50648
2012-05-19,41626
2012-05-20,32913
2012-05-21,38124
2012-05-22,39437
2012-05-23,37239
2012-05-24,38415
2012-05-25,41770
2012-05-26,38880
2012-05-27,32618
2012-05-28,34830
2012-05-29,35334
2012-05-30,38563
2012-05-31,42898
2012-06-01,44884
2012-06-02,37320
2012-06-03,28239
2012-06-04,32923
2012-06-05,34687
2012-06-06,36675
2012-06-07,40596
2012-06-08,46561
2012-06-09,39097
2012-06-10,34637
2012-06-11,27588
2012-06-12,36280
2012-06-13,36401
2012-06-14,39821
2012-06-15,48362
2012-06-16,40688
2012-06-17,31462
2012-06-18,34541
2012-06-19,36201
2012-06-20,36841
2012-06-21,35438
2012-06-22,45093
2012-06-23,40744
2012-06-24,31822
2012-06-25,35940
2012-06-26,36600
2012-06-27,39922
2012-06-28,40655
2012-06-29,47562
2012-06-30,42359
2012-07-01,29701
2012-07-02,38237
2012-07-03,39750
2012-07-04,41470
2012-07-05,42780
2012-07-06,50788
2012-07-07,44185
2012-07-08,34192
2012-07-09,38874
2012-07-10,38398
2012-07-11,41580
2012-07-12,40738
2012-07-13,49660
2012-07-14,39596
2012-07-15,31491
2012-07-16,35808
2012-07-17,36035
2012-07-18,36831
2012-07-19,39229
2012-07-20,45684
2012-07-21,39378
2012-07-22,30037
2012-07-23,34867
2012-07-24,35748
2012-07-25,38104
2012-07-26,38505
2012-07-27,45948
2012-07-28,40047
2012-07-29,35432
2012-07-30,33888
2012-07-31,34291
2012-08-01,32129
2012-08-02,33775
2012-08-03,43913
2012-08-04,37683
2012-08-05,27330
2012-08-06,31020
2012-08-07,31595
2012-08-08,27898
2012-08-09,33014
2012-08-10,41160
2012-08-11,33540
2012-08-12,28959
2012-08-13,31346
2012-08-14,29619
2012-08-15,31686
2012-08-16,33957
2012-08-17,38845
2012-08-18,34853
2012-08-19,29767
2012-08-20,30691
2012-08-21,31099
2012-08-22,32348
2012-08-23,32552
2012-08-24,40436
2012-08-25,34600
2012-08-26,27419
2012-08-27,29718
2012-08-28,30853
2012-08-29,30883
2012-08-30,31241
2012-08-31,40311
2012-09-01,36410
2012-09-02,25714
2012-09-03,30121
2012-09-04,32449
2012-09-05,32930
2012-09-06,33692
2012-09-07,38574
2012-09-08,33301
2012-09-09,26700
2012-09-10,29621
2012-09-11,31087
2012-09-12,30071
2012-09-13,32779
2012-09-14,38457
2012-09-15,34629
2012-09-16,28395
2012-09-17,30234
2012-09-18,28714
2012-09-19,32012
2012-09-20,34611
2012-09-21,41799
2012-09-22,36987
2012-09-23,26953
2012-09-24,32794
2012-09-25,34258
2012-09-26,37009
2012-09-27,40036
2012-09-28,45257
2012-09-29,30806
2012-09-30,27290
2012-10-01,34355
2012-10-02,33780
2012-10-03,36650
2012-10-04,37251
2012-10-05,42083
2012-10-06,31187
2012-10-07,25747
2012-10-08,29262
2012-10-09,29108
2012-10-10,31214
2012-10-11,32176
2012-10-12,40115
2012-10-13,37037
2012-10-14,28646
2012-10-15,30057
2012-10-16,29586
2012-10-17,30613
2012-10-18,35912
2012-10-19,43596
2012-10-20,36915
2012-10-21,27878
2012-10-22,31712
2012-10-23,34160
2012-10-24,34030
2012-10-25,35271
2012-10-26,40497
2012-10-27,35028
2012-10-28,31500
2012-10-29,32579
2012-10-30,32367
2012-10-31,33468
2012-11-01,30900
2012-11-02,39095
2012-11-03,34715
2012-11-04,28864
2012-11-05,43230
2012-11-06,25087
2012-11-07,35800
2012-11-08,35102
2012-11-09,39444
2012-11-10,37379
2012-11-11,29596
2012-11-12,32930
2012-11-13,34306
2012-11-14,36092
2012-11-15,39510
2012-11-16,45649
2012-11-17,40735
2012-11-18,33601
2012-11-19,37042
2012-11-20,35883
2012-11-21,36669
2012-11-22,41127
2012-11-23,46449
2012-11-24,37690
2012-11-25,30759
2012-11-26,34931
2012-11-27,33247
2012-11-28,39453
2012-11-29,36774
2012-11-30,45660
2012-12-01,41904
2012-12-02,31557
2012-12-03,35576
2012-12-04,34668
2012-12-05,37697
2012-12-06,43432
2012-12-07,48177
2012-12-08,39462
2012-12-09,38225
2012-12-10,39876
2012-12-11,41712
2012-12-12,42498
2012-12-13,38538
2012-12-14,45982
2012-12-15,44619
2012-12-16,35998
2012-12-17,42850
2012-12-18,44907
2012-12-19,43016
2012-12-20,48728
2012-12-21,54590
2012-12-22,46727
2012-12-23,36952
2012-12-24,46128
2012-12-25,27274
2012-12-26,51043
2012-12-27,41796
2012-12-28,44550
2012-12-29,39282
2012-12-30,33975
2012-12-31,47360
2013-01-01,32722
2013-01-02,36540
2013-01-03,33427
2013-01-04,28775
2013-01-05,32001
2013-01-06,27607
2013-01-07,33048
2013-01-08,33706
2013-01-09,36273
2013-01-10,36488
2013-01-11,38002
2013-01-12,38113
2013-01-13,30176
2013-01-14,36441
2013-01-15,38336
2013-01-16,39043
2013-01-17,36433
2013-01-18,43112
2013-01-19,39576
2013-01-20,31692
2013-01-21,36861
2013-01-22,40084
2013-01-23,41473
2013-01-24,37209
2013-01-25,42274
2013-01-26,46611
2013-01-27,36493
2013-01-28,27588
2013-01-29,34429
2013-01-30,35706
2013-01-31,33559
2013-02-01,38253
2013-02-02,34385
2013-02-03,28308
2013-02-04,31518
2013-02-05,31288
2013-02-06,32596
2013-02-07,32946
2013-02-08,37045
2013-02-09,38003
2013-02-10,37636
2013-02-11,32166
2013-02-12,33262
2013-02-13,35654
2013-02-14,38612
2013-02-15,38647
2013-02-16,32904
2013-02-17,28966
2013-02-18,30046
2013-02-19,30455
2013-02-20,34467
2013-02-21,35980
2013-02-22,40349
2013-02-23,38238
2013-02-24,37009
2013-02-25,30810
2013-02-26,33676
2013-02-27,37094
